country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",7/8/2024 11:00,28.806223,76.141105,OZONE,12,27,16
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",7/8/2024 11:00,28.593883,76.270653,OZONE,13,18,16
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",7/8/2024 11:00,28.2068,76.7997,NO2,15,50,39
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",7/8/2024 11:00,28.2068,76.7997,SO2,7,17,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",7/8/2024 11:00,28.39072,77.30059,PM2.5,29,79,58
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",7/8/2024 11:00,28.376058,77.315741,NH3,6,6,6
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",7/8/2024 11:00,28.4417,77.3217,PM2.5,57,79,65
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",7/8/2024 11:00,28.4417,77.3217,PM10,67,93,77
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",7/8/2024 11:00,28.4417,77.3217,CO,26,54,32
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",7/8/2024 11:00,29.503664,75.467934,PM10,19,47,33
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",7/8/2024 11:00,28.4227,77.0667,NO2,13,29,23
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",7/8/2024 11:00,28.4275,77.1465,OZONE,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",7/8/2024 11:00,28.4501238,77.0263051,PM2.5,33,127,61
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",7/8/2024 11:00,28.4501238,77.0263051,NO2,5,26,14
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",7/8/2024 11:00,28.4501238,77.0263051,CO,49,121,66
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",7/8/2024 11:00,29.14056,75.744941,NH3,4,5,4
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",7/8/2024 11:00,29.14056,75.744941,CO,25,28,27
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/8/2024 11:00,29.6953,77.0027,SO2,12,13,12
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/8/2024 11:00,29.6953,77.0027,OZONE,29,41,30
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",7/8/2024 11:00,29.966942,76.875879,SO2,1,39,9
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",7/8/2024 11:00,27.9002,76.9938,PM10,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",7/8/2024 11:00,28.360699,76.93609,NH3,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",7/8/2024 11:00,28.360699,76.93609,SO2,1,80,41
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",7/8/2024 11:00,28.060249,76.113115,SO2,NA,NA,NA
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/8/2024 11:00,28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",7/8/2024 11:00,30.7057778,76.85318056,PM2.5,10,58,36
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",7/8/2024 11:00,30.7057778,76.85318056,SO2,2,16,4
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/8/2024 11:00,29.432304,76.972765,OZONE,30,30,30
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/8/2024 11:00,29.5364,75.0158,PM2.5,3,44,15
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/8/2024 11:00,29.5364,75.0158,SO2,8,19,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",7/8/2024 11:00,29.0272,77.0621,CO,6,18,11
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",7/8/2024 11:00,30.943887,76.801991,SO2,5,8,7
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",7/8/2024 11:00,34.066206,74.81982,CO,11,20,17
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",7/8/2024 11:00,34.066206,74.81982,OZONE,12,16,12
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/8/2024 11:00,23.707909,86.41467,NH3,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/8/2024 11:00,23.707909,86.41467,OZONE,NA,NA,NA
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",7/8/2024 11:00,23.66988,86.411725,PM2.5,NA,NA,NA
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",7/8/2024 11:00,23.66988,86.411725,NO2,NA,NA,NA
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",7/8/2024 11:00,23.66988,86.411725,SO2,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",7/8/2024 11:00,15.888653,74.541751,PM10,7,38,23
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/8/2024 11:00,12.9135218,77.5950804,NO2,34,44,37
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/8/2024 11:00,12.9135218,77.5950804,OZONE,17,31,28
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.951913,77.539784,NO2,13,16,15
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.938539,77.5901,PM10,9,31,19
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.938539,77.5901,NH3,1,1,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.938539,77.5901,CO,12,26,16
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/8/2024 11:00,12.920984,77.584908,PM2.5,10,38,21
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/8/2024 11:00,12.920984,77.584908,PM10,8,62,26
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/8/2024 11:00,12.920984,77.584908,NH3,1,2,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/8/2024 11:00,12.920984,77.584908,SO2,10,20,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/8/2024 11:00,12.920984,77.584908,CO,16,78,28
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/8/2024 11:00,12.920984,77.584908,OZONE,21,23,22
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",7/8/2024 11:00,12.7816279,77.6299145,NH3,4,4,4
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",7/8/2024 11:00,12.7816279,77.6299145,CO,28,50,45
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",7/8/2024 11:00,13.003872,77.664217,PM2.5,40,48,45
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",7/8/2024 11:00,13.003872,77.664217,NH3,3,4,4
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",7/8/2024 11:00,13.003872,77.664217,SO2,20,21,20
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",7/8/2024 11:00,13.003872,77.664217,CO,24,26,24
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",7/8/2024 11:00,13.0270199,77.494094,PM2.5,39,44,42
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",7/8/2024 11:00,13.0270199,77.494094,CO,21,62,29
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",7/8/2024 11:00,13.0270199,77.494094,OZONE,16,40,17
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",7/8/2024 11:00,13.0246342,77.5080115,NO2,15,16,15
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",7/8/2024 11:00,13.0246342,77.5080115,SO2,3,5,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",7/8/2024 11:00,12.917348,77.622813,NH3,1,1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",7/8/2024 11:00,13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/8/2024 11:00,13.328028,75.797056,PM2.5,10,23,12
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/8/2024 11:00,13.328028,75.797056,PM10,20,40,29
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/8/2024 11:00,13.328028,75.797056,SO2,1,6,4
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/8/2024 11:00,14.4758,75.9052,PM2.5,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/8/2024 11:00,14.4758,75.9052,SO2,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/8/2024 11:00,14.4758,75.9052,OZONE,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",7/8/2024 11:00,15.459706,75.008381,SO2,2,4,3
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",7/8/2024 11:00,15.411456,75.638133,PM2.5,3,15,7
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",7/8/2024 11:00,15.411456,75.638133,PM10,25,297,40
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",7/8/2024 11:00,13.008556,76.125258,PM2.5,3,33,19
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",7/8/2024 11:00,14.7918,75.3896,NH3,17,18,17
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/8/2024 11:00,15.3714823,75.1160168,PM2.5,21,65,35
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/8/2024 11:00,15.3714823,75.1160168,SO2,2,3,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",7/8/2024 11:00,17.321993,76.822628,CO,58,60,58
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",7/8/2024 11:00,17.336318,76.847397,PM2.5,8,25,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",7/8/2024 11:00,17.336318,76.847397,PM10,16,41,30
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",7/8/2024 11:00,17.336318,76.847397,NO2,8,16,11
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",7/8/2024 11:00,14.816666,74.141003,SO2,20,23,21
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/8/2024 11:00,15.34763,76.181767,PM10,4,16,8
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",7/8/2024 11:00,12.88925,74.853,PM2.5,19,89,47
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/8/2024 11:00,12.21041,76.37376,PM10,26,47,35
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/8/2024 11:00,12.21041,76.37376,SO2,2,3,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/8/2024 11:00,12.21041,76.37376,CO,2,41,14
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/8/2024 11:00,12.21041,76.37376,OZONE,8,33,9
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",7/8/2024 11:00,16.208139,77.348417,PM2.5,2,12,6
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",7/8/2024 11:00,16.208139,77.348417,PM10,NA,NA,NA
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",7/8/2024 11:00,16.208139,77.348417,NH3,3,5,3
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",7/8/2024 11:00,16.208139,77.348417,CO,93,102,96
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",7/8/2024 11:00,16.802639,75.722694,OZONE,14,16,15
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/8/2024 11:00,10.073232,76.302765,SO2,1,2,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",7/8/2024 11:00,8.8787,76.6073,SO2,1,10,3
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5149093,76.9435879,SO2,4,13,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",7/8/2024 11:00,10.5324,76.2159,NO2,7,9,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",7/8/2024 11:00,10.5324,76.2159,OZONE,30,30,30
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/8/2024 11:00,23.264759,77.381568,NO2,4,22,13
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/8/2024 11:00,22.9682591,76.064118,PM2.5,28,53,40
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/8/2024 11:00,22.9682591,76.064118,CO,5,28,6
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/8/2024 11:00,26.203442,78.193251,PM2.5,23,47,35
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/8/2024 11:00,26.203442,78.193251,OZONE,13,99,51
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/8/2024 11:00,26.259242,78.216432,NH3,4,6,4
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",7/8/2024 11:00,26.200388,78.147714,PM10,20,174,65
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",7/8/2024 11:00,26.200388,78.147714,OZONE,29,38,32
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",7/8/2024 11:00,26.210536,78.171,PM2.5,14,58,30
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",7/8/2024 11:00,26.210536,78.171,SO2,18,24,21
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",7/8/2024 11:00,22.431,75.5213,PM2.5,20,57,39
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",7/8/2024 11:00,22.7524,75.8872,PM2.5,5,32,18
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",7/8/2024 11:00,22.7524,75.8872,PM10,5,32,19
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",7/8/2024 11:00,22.7524,75.8872,SO2,33,37,35
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",7/8/2024 11:00,22.7084,75.8815,NO2,20,27,24
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/8/2024 11:00,23.142888,79.916147,NO2,6,26,11
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/8/2024 11:00,23.142888,79.916147,CO,8,50,11
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",7/8/2024 11:00,23.218135,79.95777,NO2,10,13,11
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/8/2024 11:00,23.50016,80.23284,PM2.5,16,72,34
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/8/2024 11:00,23.50016,80.23284,PM10,37,143,76
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",7/8/2024 11:00,24.2613009,80.7231783,NO2,11,12,11
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",7/8/2024 11:00,24.2613009,80.7231783,CO,74,78,77
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",7/8/2024 11:00,23.331731,75.045981,PM2.5,6,43,23
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/8/2024 11:00,23.838586,78.759431,PM10,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/8/2024 11:00,23.838586,78.759431,CO,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/8/2024 11:00,23.838586,78.759431,OZONE,13,27,19
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",7/8/2024 11:00,23.8640158,78.80289321,PM10,42,105,67
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",7/8/2024 11:00,23.8640158,78.80289321,CO,32,42,36
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/8/2024 11:00,24.10897,82.64558,PM2.5,18,69,36
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/8/2024 11:00,24.10897,82.64558,CO,34,71,69
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/8/2024 11:00,24.10897,82.64558,OZONE,61,116,68
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/8/2024 11:00,19.10122,74.73339,NH3,4,7,5
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/8/2024 11:00,19.10122,74.73339,CO,4,20,14
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/8/2024 11:00,20.719516,77.000253,PM2.5,8,42,23
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/8/2024 11:00,20.719516,77.000253,PM10,31,90,55
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/8/2024 11:00,20.719516,77.000253,CO,4,46,7
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/8/2024 11:00,20.9402359,77.7895248,NH3,1,3,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/8/2024 11:00,20.9402359,77.7895248,SO2,2,5,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",7/8/2024 11:00,20.939198,77.765701,PM10,16,50,30
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",7/8/2024 11:00,20.939198,77.765701,OZONE,3,27,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",7/8/2024 11:00,19.87562,75.38731,PM10,35,58,49
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/8/2024 11:00,19.8389439,75.244448,CO,18,66,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/8/2024 11:00,19.16485,73.23409,NH3,2,4,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",7/8/2024 11:00,19.0243902,73.0406721,PM2.5,15,44,27
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",7/8/2024 11:00,19.0243902,73.0406721,PM10,17,56,36
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",7/8/2024 11:00,19.0243902,73.0406721,OZONE,11,15,13
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/8/2024 11:00,19.309073,73.057223,PM2.5,20,70,32
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/8/2024 11:00,19.309073,73.057223,PM10,15,81,56
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/8/2024 11:00,19.786089,72.757971,NO2,4,21,10
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/8/2024 11:00,19.786089,72.757971,NH3,1,9,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/8/2024 11:00,19.9629,79.298714,NO2,11,27,17
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/8/2024 11:00,19.9629,79.298714,OZONE,32,42,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/8/2024 11:00,19.9775302,79.2337086,NH3,5,9,8
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/8/2024 11:00,19.9775302,79.2337086,OZONE,1,13,3
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/8/2024 11:00,21.001264,75.565602,NH3,16,20,17
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/8/2024 11:00,19.854616,75.905894,CO,9,20,11
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/8/2024 11:00,19.25292,73.142019,NO2,12,17,15
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/8/2024 11:00,19.25292,73.142019,SO2,9,15,13
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/8/2024 11:00,19.25292,73.142019,CO,17,24,20
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",7/8/2024 11:00,16.6870449,74.2505872,NO2,7,18,11
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/8/2024 11:00,16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/8/2024 11:00,16.7143745,74.2426398,CO,11,18,13
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",7/8/2024 11:00,18.39963,76.57452,PM2.5,18,45,27
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/8/2024 11:00,20.555712,74.529236,PM10,33,84,60
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/8/2024 11:00,20.555712,74.529236,SO2,1,1,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/8/2024 11:00,19.065931,72.862131,PM10,19,68,39
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/8/2024 11:00,19.065931,72.862131,SO2,2,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/8/2024 11:00,19.065931,72.862131,CO,34,54,38
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/8/2024 11:00,19.23241,72.86895,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/8/2024 11:00,19.23241,72.86895,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/8/2024 11:00,19.23241,72.86895,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/8/2024 11:00,19.23241,72.86895,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",7/8/2024 11:00,19.2243333,72.8658113,NO2,2,13,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",7/8/2024 11:00,19.2243333,72.8658113,OZONE,2,14,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/8/2024 11:00,18.9767,72.838,OZONE,6,18,13
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/8/2024 11:00,19.0364585,72.8954371,PM10,15,108,37
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/8/2024 11:00,19.0364585,72.8954371,OZONE,5,28,12
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",7/8/2024 11:00,18.91,72.82,PM10,2,21,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/8/2024 11:00,19.04946,72.923,OZONE,1,18,9
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/8/2024 11:00,19.215859,72.831718,PM2.5,4,25,10
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/8/2024 11:00,19.215859,72.831718,NH3,1,3,3
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/8/2024 11:00,19.215859,72.831718,CO,10,35,15
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/8/2024 11:00,19.0632143,72.8456324,NO2,2,9,5
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/8/2024 11:00,19.1653323,72.922099,PM10,5,35,16
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/8/2024 11:00,19.1653323,72.922099,OZONE,2,9,6
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/8/2024 11:00,19.0863,72.8888,NO2,12,16,14
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/8/2024 11:00,19.0863,72.8888,CO,5,24,9
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/8/2024 11:00,19.19709,72.82204,CO,2,2,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/8/2024 11:00,19.1878657,72.8304069,NH3,6,6,6
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/8/2024 11:00,19.1878657,72.8304069,SO2,2,6,4
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/8/2024 11:00,19.175,72.9419,NO2,18,19,19
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/8/2024 11:00,19.175,72.9419,NH3,10,10,10
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/8/2024 11:00,19.175,72.9419,CO,26,27,27
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/8/2024 11:00,18.897756,72.81332,PM10,12,33,23
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/8/2024 11:00,18.897756,72.81332,CO,40,51,43
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/8/2024 11:00,19.1375,72.915056,SO2,14,15,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",7/8/2024 11:00,19.000084,72.85673,PM10,18,52,32
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",7/8/2024 11:00,19.060498,72.923356,SO2,1,2,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/8/2024 11:00,19.047,72.8746,PM2.5,13,44,25
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",7/8/2024 11:00,19.3832,72.8204,NO2,25,28,27
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/8/2024 11:00,19.10861,72.83622,NO2,27,29,28
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/8/2024 11:00,18.9936162,72.8128113,CO,3,12,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/8/2024 11:00,21.121801,79.04952,NH3,1,3,2
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/8/2024 11:00,21.121801,79.04952,OZONE,1,11,2
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/8/2024 11:00,21.14472,79.107595,PM2.5,9,28,17
